4.068593591533097964e+01 4.106716333540838093e+01 4.056500051728120582e+01 3.825845732998369186e+01 3.094527163060953612e+01 2.803530131196214015e+01 2.523588077590388323e+01 2.005570000732036107e+01 1.745430483497771235e+01 1.870406135574287632e+01
2.121275026700242350e+01 1.971568131779762112e+01 1.650175980938800180e+01 1.481863556947071991e+01 1.064448980994559513e+01 1.239359702276576236e+01 8.905493974444604888e+00 7.160615847427881597e+00 6.467677081051519394e+00 7.281842309036970384e+00
1.164732982461652533e+01 1.135738669974064408e+01 1.009589939585482377e+01 9.721133207566731826e+00 7.546991565773733868e+00 6.260755348811567700e+00 6.014871909112696535e+00 4.598567768852414694e+00 4.052605695534040819e+00 4.043220390640636097e+00
8.234164408643623645e+00 6.980790045467522020e+00 7.897043465281356589e+00 6.808742211592004878e+00 5.261305295809788340e+00 4.578672470041627030e+00 3.757430244257028651e+00 2.635077892632962548e+00 2.179307929753662165e+00 2.033335684079118355e+00
7.526363918934978692e+00 4.452905592461667617e+00 5.109702254303605251e+00 4.417458475598890821e+00 3.467956309805310777e+00 3.033765661520600343e+00 2.187551536480190517e+00 1.621339558754901766e+00 1.395136502503187659e+00 1.177171433594707661e+00
4.961061600757157741e+00 4.349769451556540822e+00 3.399745738246304327e+00 3.661754998342045653e+00 2.547697625703508439e+00 2.230589084491705787e+00 1.812706396603451786e+00 1.380113913345540899e+00 1.125110287608549031e+00 8.449648943559177061e-01
2.805264865959575360e+00 2.633716597607836274e+00 2.569084073367450483e+00 2.262603283982757230e+00 1.953897461070742914e+00 1.521212905444667918e+00 1.189269251777462122e+00 9.769335918600029478e-01 7.531098967139797651e-01 6.585280672285793724e-01
2.965804560601279505e+00 2.401068669748651185e+00 1.725914500044848365e+00 1.608301666263444396e+00 1.296581414795925369e+00 1.066179175544199831e+00 7.955161397799154210e-01 5.846129390463182807e-01 5.695164447206052527e-01 4.490101760502410166e-01
2.585558491198630016e+00 1.720237053726351384e+00 1.605816885154814022e+00 1.497422918972180161e+00 1.153722457132624557e+00 1.016610922843035780e+00 7.257327385919963847e-01 5.503178915315236619e-01 4.102420438322713081e-01 3.751281147698481977e-01
1.931865871498782417e+00 1.749001299255522612e+00 1.406082317191497788e+00 1.198136632609453356e+00 1.080203728774514316e+00 8.621829855536865539e-01 6.996558607575926736e-01 5.131178603034080021e-01 4.110820744635545476e-01 3.650226699762544880e-01
