1.711859193222502142e+02 1.417202761918104557e+02 1.825458783823575004e+02 1.276321057419035156e+02 1.350295664203378294e+02 1.055661935260328050e+02 8.267946586718376523e+01 6.127083340128220357e+01 4.112384991394995382e+01 3.186740443418032953e+01
5.185336375290697219e+01 5.798049554022050955e+01 6.055309642537661574e+01 5.174828700435522677e+01 4.016057795553079046e+01 4.735193022540645558e+01 5.196773380872650705e+01 5.117954417021247338e+01 5.033332152038197904e+01 5.237891700488514601e+01
5.467486629034825540e+01 4.732412039995301001e+01 4.231114025513392107e+01 3.895232007953504905e+01 3.411428247800444069e+01 2.631040565903015249e+01 2.048045675162054735e+01 1.806254674600716470e+01 1.804588155646780123e+01 1.881978646955570866e+01
3.600957217407306388e+01 4.062035566677138121e+01 3.957778303045365931e+01 3.227000551402014850e+01 2.728034268132283557e+01 2.009812602237614598e+01 1.472052023654669739e+01 1.183890187680927220e+01 8.517222460045241306e+00 7.496960603730497219e+00
3.053278385702366293e+01 3.619311904708068539e+01 3.206089635901151524e+01 2.539241011124635961e+01 1.971804060372839373e+01 1.578823415692609622e+01 1.179659351621998731e+01 8.202840323816385393e+00 6.462210096250089464e+00 5.033239110923370951e+00
2.829274248141357972e+01 1.938547847712599292e+01 2.192220971861097567e+01 1.953576109314296261e+01 1.564570728641723996e+01 1.034553468719382074e+01 8.278755665863771540e+00 5.408320543991649743e+00 4.637428639719394674e+00 3.326475780977845798e+00
1.970744541321001364e+01 1.915316198997207309e+01 1.883877479850392689e+01 1.462443552960620252e+01 1.203257278357036775e+01 8.913861767989493146e+00 6.651587114843688475e+00 4.667944241297306895e+00 3.469220742622937337e+00 2.530470657078387919e+00
2.309817155844459080e+01 2.030141864504822991e+01 1.612732432854094711e+01 1.416593762942161483e+01 1.016975368920995315e+01 7.209574125897630914e+00 5.148301558968150893e+00 3.696956117605546766e+00 2.479723696159173763e+00 1.963035953431522929e+00
2.139091268242452770e+01 1.287419389727141095e+01 1.070888767120946206e+01 8.222956887357552702e+00 7.000102876330529966e+00 5.189832103497400873e+00 3.325624302069148275e+00 2.556398405853212541e+00 1.832809086709803026e+00 1.426497059096463405e+00
9.543164554041910108e+00 5.751696524858822990e+00 7.932012026873675126e+00 6.456906565252096719e+00 4.688642512874025670e+00 3.506460659872705055e+00 2.520860831631947629e+00 1.824896706785277267e+00 1.346364907574687964e+00 1.062238566436552123e+00
