4.489798274799211981e+02 3.221956644022348542e+02 3.862376068418309956e+02 3.549731156917361545e+02 2.845476572739270864e+02 2.024215373755564258e+02 1.239250588364317878e+02 7.610997104029227955e+01 5.391797822007941932e+01 3.373863066018577683e+01
1.424674736505514545e+02 2.052287881727545766e+02 1.362553113197865571e+02 1.468224424238026984e+02 1.164601399705410500e+02 1.611670885589709883e+02 1.794055363973718329e+02 1.418763222780902140e+02 1.096131727836349228e+02 5.235054619488213490e+01
1.241965614357765588e+02 1.470297550926685233e+02 1.126235607360205790e+02 9.494788929842364666e+01 7.822445950328243214e+01 6.053426918285415326e+01 5.071025887960275469e+01 6.210956781223234913e+01 7.178766225283580127e+01 5.544455755030339361e+01
1.040715567608879581e+02 9.014107276542046066e+01 9.304142095051554406e+01 7.526168533517230230e+01 5.943372895699042147e+01 4.235750889607125913e+01 2.970975328227724788e+01 2.368436125021935013e+01 1.736520687028841436e+01 1.457427747461350265e+01
7.943378974170640561e+01 7.872169844435691743e+01 8.565207494136792832e+01 6.345529464787247065e+01 5.621770240585390610e+01 3.895448935324899509e+01 2.661889575235683836e+01 1.871731520676971527e+01 1.382195387968722322e+01 9.707195474364263887e+00
1.001796670468648358e+02 8.611646611886753533e+01 7.106066158052277615e+01 6.593588528698282403e+01 4.774544301889766729e+01 3.405523504904622456e+01 2.232344552857967912e+01 1.592889342031042332e+01 1.112829090650226682e+01 7.768124285188729772e+00
9.172380224982590846e+01 6.622300355859677268e+01 6.815608916796325900e+01 6.010832633410490899e+01 4.006286684334681070e+01 2.834032695585500150e+01 1.674124319504882052e+01 1.282969864907725110e+01 8.458299308698913777e+00 5.878808041127354223e+00
8.414040383367070319e+01 4.527367270398247001e+01 5.496801262131513255e+01 3.566683422301677098e+01 2.694132838306041933e+01 2.081417687137603068e+01 1.309856470854941790e+01 8.587155321074796177e+00 6.213986104089137541e+00 4.387319988447091923e+00
3.347994472569107671e+01 2.511894211320892012e+01 2.420338002864512816e+01 1.864336001365433049e+01 1.471762567381319364e+01 9.751793011754786633e+00 6.880531361055162165e+00 5.397919289056694936e+00 3.537607755764749395e+00 2.524604930677043502e+00
3.270127829057003765e+01 2.596862319906491123e+01 2.577664430719024224e+01 2.122490233691805983e+01 1.722161228585052228e+01 1.084568223377451623e+01 7.424058361909576575e+00 4.744908210502261525e+00 3.487194607033208715e+00 2.149505755117099959e+00
