3.216505655702336597e+00 2.140773874967215828e+00 1.883182872302204380e+00 1.475852032599558550e+00 1.062664990681473354e+00 8.973881269905644720e-01 7.284971279602703298e-01 5.677152130495610738e-01 4.385559099553575368e-01 4.652809164233407957e-01
2.371657579337211441e+00 1.453459310211320688e+00 1.083393608239336725e+00 8.084228475364835242e-01 5.169421232203058603e-01 5.610317763032174332e-01 3.635652690803243270e-01 2.866540489390190238e-01 2.298188978061579124e-01 2.561743184875786006e-01
1.302211062210162584e+00 8.372776559086859693e-01 6.628282680901624868e-01 5.303312948145644246e-01 3.665143105582769900e-01 2.834110781471718132e-01 2.455561174254370371e-01 1.840900417434789549e-01 1.440030728991140707e-01 1.422399969829101496e-01
6.509678539901825323e-01 3.638988364965302091e-01 3.666110392210747970e-01 2.626529330692372044e-01 1.806739656346641743e-01 1.465597343246940187e-01 1.084676681491518330e-01 7.459095452526105785e-02 5.475717201241742799e-02 5.058111564599480220e-02
8.414730673070164313e-01 3.282725555628147052e-01 3.354683879939446278e-01 2.409921171875732682e-01 1.684188467493283325e-01 1.373321187419711542e-01 8.930641750696347025e-02 6.490552755864424650e-02 4.957401695792341967e-02 4.141274652019370783e-02
5.546635489928463114e-01 3.206692583801551977e-01 2.232042427595831158e-01 1.997651125748252654e-01 1.237271342703493288e-01 1.009740234393774888e-01 7.400342875262684583e-02 5.524877324618386598e-02 3.997905321620159186e-02 2.972576125260570704e-02
2.217756604119801855e-01 1.372919682856476586e-01 1.192667339523116599e-01 8.728181658844244573e-02 6.709711428764722485e-02 4.869283853169769499e-02 3.433124613263312253e-02 2.765398674868677423e-02 1.892259813108772629e-02 1.638149794223851125e-02
3.315870302741677489e-01 1.770091307649889201e-01 1.133118382108802419e-01 8.774004911875998847e-02 6.296755987932309284e-02 4.826366353644572643e-02 3.247681041015619552e-02 2.340324765501321930e-02 2.023688566512224160e-02 1.579612287139328317e-02
2.890742273060963874e-01 1.268175581257750539e-01 1.054270435077946932e-01 8.169111754228262912e-02 5.602971558485014825e-02 4.601981416728374158e-02 2.962791498638401091e-02 2.203034699421277040e-02 1.457731627070499650e-02 1.319696102556841728e-02
1.527274071970579072e-01 9.117299527483195554e-02 6.527573284891197147e-02 4.621912403098470817e-02 3.709434834098600253e-02 2.759780485038079018e-02 2.019732497742477220e-02 1.452478922577409362e-02 1.032882575027689077e-02 9.080278297403010859e-03
