6.078782876013460346e+00 3.782123539577307181e+00 3.145015897330862398e+00 2.628581845516452908e+00 1.943210723564842590e+00 1.639925758120175825e+00 1.309994024856808492e+00 9.256199861940298534e-01 6.877537597186710316e-01 5.428891576544886410e-01
4.159687471165349315e+00 2.493422714866484924e+00 1.861285257152298200e+00 1.342824752917959330e+00 9.663478799255269536e-01 8.530029708616239104e-01 6.419622654801913075e-01 5.269649920793214593e-01 5.996263231778471425e-01 5.865568121673906399e-01
3.720575236045375878e+00 1.729993555985341436e+00 1.398329771994050397e+00 1.037614505098561013e+00 8.505295500211945692e-01 5.970685197121122778e-01 4.214475433903768220e-01 3.425804018131696216e-01 2.671669060758359304e-01 2.700187835565286965e-01
1.931398271268607525e+00 9.676032529591885867e-01 7.339341532906998866e-01 5.421622508107395433e-01 3.746517469637573594e-01 2.993755681562969562e-01 2.102068961515117240e-01 1.528608176683667608e-01 1.166753144879606879e-01 9.621357197801727601e-02
2.065850761681325309e+00 1.088892796591202305e+00 7.024367327765161928e-01 6.143801261484096443e-01 4.140419637291572474e-01 2.711214179045384198e-01 2.218539442463059175e-01 1.382182180089677748e-01 1.172401477092379074e-01 9.040689523136556660e-02
8.495200056280672873e-01 4.599808709292601550e-01 3.592231077927872107e-01 3.059434015650781546e-01 2.007632375785991796e-01 1.462426062443637209e-01 1.037602431120140251e-01 6.897953126694403303e-02 5.339558594659362528e-02 4.418203141120208288e-02
1.106094307697701673e+00 4.652208747752607509e-01 2.856852421926766583e-01 2.700493489967968896e-01 2.010145812922409791e-01 1.512110207623819924e-01 9.887757237515762410e-02 7.439370435058710596e-02 4.521763425012081256e-02 3.978825238926393670e-02
5.436358428010793498e-01 2.514767983152340070e-01 2.042039763802009911e-01 1.313617333041485202e-01 1.057638535545567388e-01 8.192756579609625223e-02 5.563674017782756220e-02 3.633866918255403144e-02 2.554675028471503628e-02 1.973971324096063587e-02
5.655841093236216865e-01 3.288879693207632515e-01 2.663633594840217889e-01 1.928955661802542465e-01 1.303810515707367612e-01 8.106504257382979306e-02 5.503157597779564231e-02 3.564804280144300702e-02 2.898231110585084216e-02 1.922881323351527047e-02
4.545622498011950841e-01 2.159738295210159031e-01 1.668656204568191304e-01 1.327704613114627785e-01 1.005877458426644167e-01 7.191924581121994509e-02 4.825316129950005944e-02 3.449898340490972076e-02 2.520934057305093332e-02 1.910722697840352979e-02
