8.011911080250715855e+00 2.180338903728175737e+00 1.597945822245557590e+00 1.483014098101175238e+00 1.365060670107092866e+00 1.113712741407955953e+00 9.785379069570772081e-01 7.529392814109731047e-01 4.735183668798660372e-01 4.023270771783767907e-01
1.161841623541700619e+00 6.198396989684289426e-01 4.741499175720375603e-01 3.710849045268257429e-01 3.022609779665275109e-01 2.574295021336194256e-01 2.050123641824928289e-01 1.778016729022652842e-01 1.759851449080948871e-01 1.939396196520003224e-01
7.942306788739474932e-01 4.690610477666162792e-01 4.155176619215055767e-01 3.438124780654660539e-01 2.035363799892320469e-01 2.055822928838304253e-01 1.229464533328947090e-01 1.060948813205261354e-01 8.464639799296679035e-02 7.056872947406138408e-02
5.472147566836886856e-01 3.906061026940916281e-01 2.701977016124781916e-01 1.943358360650874195e-01 1.689873228835390706e-01 1.288910083326036127e-01 9.334672972729649021e-02 6.074764197656797038e-02 5.450945825209606299e-02 5.021885706456433174e-02
3.076665613789719700e-01 1.525014345585646303e-01 1.240001366947448558e-01 8.113057713278448713e-02 6.995398290798317265e-02 5.370918701777005477e-02 3.863047269827808716e-02 2.802757889653705037e-02 2.189530006523688482e-02 1.809255565310355710e-02
2.895693235521049624e-01 1.478283230021179562e-01 1.086016940613535875e-01 9.130447857036939896e-02 6.811127215083705166e-02 5.248962870074646431e-02 3.859701091768972386e-02 2.682425896361165241e-02 2.083238150510289752e-02 1.691387497361671391e-02
2.981776074200807036e-01 1.065506219179835068e-01 7.776698846070198567e-02 6.702068504513945812e-02 4.949813555499589512e-02 3.692773893961068948e-02 2.431784583934798807e-02 1.770040251947851626e-02 1.441797615112761118e-02 1.174432454596482066e-02
1.648546381860816756e-01 7.250606021528982481e-02 6.184561981585129375e-02 4.747999254711425532e-02 3.665965188527033070e-02 2.366212776707407248e-02 1.964877479372555483e-02 1.335927070714138833e-02 1.119099386152087872e-02 8.854108002085435414e-03
1.116258405355925187e-01 4.927781209721789762e-02 3.152076878351644379e-02 2.188845103417069032e-02 1.866857858727754074e-02 1.378896539712230578e-02 1.037046696075244294e-02 7.233134797894833976e-03 5.440871599613658106e-03 4.905018486358889498e-03
1.207492797832311476e-01 4.902009343810476150e-02 3.611461473772628605e-02 2.703686709645546776e-02 2.348436766849486268e-02 1.524402457626435232e-02 1.226200335699698107e-02 8.278028835661949136e-03 6.301152713141604765e-03 5.656893876672178939e-03
