# Truth power spectrum for the SDC3a Test Dataset, in the format required for the challenge submission
# Each row contains power spectra values for a constant k parallel and full range of k perpendcular
# k parallel and k perpendicular bins are specified int the bins_kpar.txt and bins_kper.txt files respectively
 2.8243960  0.80832350  0.24464910  0.095227470  0.050260890  0.033662330  0.023483680  0.019598280  0.015499980  0.012924420  
 0.42944730  0.19307170  0.10541430  0.055173200  0.040172570  0.028056550  0.021687740  0.017764500  0.015008080  0.012536490  
 0.12241070  0.086780610  0.060489800  0.043868570  0.033441790  0.025462130  0.021605520  0.017611370  0.014184720  0.011893050  
 0.11672220  0.069828210  0.049460280  0.040523920  0.032087370  0.025121790  0.018484320  0.017006560  0.014197300  0.012370390  
 0.080842960  0.060976370  0.047561140  0.037395610  0.031165740  0.024232200  0.020799340  0.016906190  0.014095560  0.012155300  
 0.081093590  0.059975910  0.047519880  0.037023510  0.028240700  0.023867390  0.019288740  0.016042910  0.014324020  0.012025740  
 0.066970690  0.056730650  0.047519390  0.037399520  0.028281490  0.022692010  0.019528090  0.016267940  0.013980410  0.012027480  
 0.054638560  0.055121600  0.042232280  0.035076180  0.028619480  0.022940870  0.018600510  0.015103150  0.013341660  0.011995060  
 0.051593250  0.040418330  0.037725500  0.032412750  0.027380680  0.022851160  0.018393580  0.015703610  0.012729350  0.010928940  
 0.049821540  0.039029090  0.034567650  0.028306260  0.023210240  0.020246100  0.017154970  0.015588730  0.012489520  0.010727330  
