# Truth power spectrum for the SDC3a Test Dataset, in the format required for the challenge submission
# Each row contains power spectra values for a constant k parallel and full range of k perpendcular
# k parallel and k perpendicular bins are specified int the bins_kpar.txt and bins_kper.txt files respectively
 0.072197920  0.047854830  0.031513010  0.019971360  0.012754590  0.0076773390  0.0049408970  0.0034337030  0.0024497380  0.0018150550  
 0.039926340  0.031646370  0.025618930  0.014821550  0.010062050  0.0065447510  0.0047469040  0.0031404780  0.0022304720  0.0018471950  
 0.029194420  0.023720970  0.018170740  0.012928210  0.0089387960  0.0058090130  0.0041948350  0.0028808980  0.0022116940  0.0016131780  
 0.015682100  0.014881500  0.011863810  0.0083265460  0.0066274470  0.0047460250  0.0032370030  0.0027650620  0.0019512360  0.0015084990  
 0.0094583480  0.0090164390  0.0074380670  0.0060748620  0.0047533030  0.0033391620  0.0028373400  0.0021256370  0.0015941650  0.0013580120  
 0.0077690720  0.0065184510  0.0052122710  0.0045702780  0.0033952160  0.0030306210  0.0023009530  0.0018542280  0.0013735170  0.0011901230  
 0.0050838060  0.0049490150  0.0035897030  0.0032694820  0.0027228010  0.0022397110  0.0017402570  0.0014631950  0.0012248170  0.0010118830  
 0.0028501250  0.0032054580  0.0027462870  0.0023016200  0.0020989130  0.0017015800  0.0015266860  0.0013034070  0.0010325060  0.00087109800  
 0.0026781090  0.0021381610  0.0023097620  0.0019015240  0.0017526310  0.0014516760  0.0012545870  0.0010554590  0.00094775890  0.00074760030  
 0.0019612910  0.0018435930  0.0017572130  0.0014984710  0.0013394150  0.0012114710  0.0010327260  0.00089089520  0.00073383450  0.00064359600  
