# Truth power spectrum for the SDC3a Test Dataset, in the format required for the challenge submission
# Each row contains power spectra values for a constant k parallel and full range of k perpendcular
# k parallel and k perpendicular bins are specified int the bins_kpar.txt and bins_kper.txt files respectively
 1.9166930  0.39097850  0.11154960  0.042364880  0.017945620  0.0095877710  0.0059791270  0.0039447560  0.0029582590  0.0023141070  
 0.49017040  0.13012180  0.065755280  0.027830020  0.013358500  0.0081737610  0.0052130470  0.0036170700  0.0026392880  0.0020773180  
 0.13015940  0.062371770  0.031785820  0.016200880  0.0091029470  0.0062615580  0.0044291940  0.0031578850  0.0024528330  0.0020161120  
 0.049960220  0.023378850  0.014461340  0.0094475240  0.0067675420  0.0052480460  0.0036242490  0.0027213480  0.0021000740  0.0017853620  
 0.031740740  0.013369770  0.0095463990  0.0067801030  0.0050807310  0.0039264420  0.0031255100  0.0024692210  0.0019748110  0.0017266430  
 0.018815930  0.0082354690  0.0063882150  0.0052759760  0.0038923530  0.0029887770  0.0025751270  0.0021450010  0.0018187120  0.0015222340  
 0.011470350  0.0061602230  0.0048519260  0.0045472750  0.0032127760  0.0029778690  0.0024704520  0.0019371590  0.0017034450  0.0014601290  
 0.011259520  0.0051859690  0.0042333720  0.0038631550  0.0030881840  0.0024218940  0.0021737720  0.0018284990  0.0014955210  0.0013462080  
 0.0084181360  0.0051409100  0.0039986340  0.0031211160  0.0025412980  0.0022503370  0.0019561280  0.0017222840  0.0014363270  0.0012708720  
 0.0069999600  0.0046357900  0.0029834370  0.0028462650  0.0023341870  0.0022591100  0.0018061950  0.0014588670  0.0013578160  0.0011495690  
